index,utc_iso,celestial_body,observer_latitude_deg,observer_longitude_deg,observer_elevation_m,azimuth_deg,elevation_deg,range_km,unit_east,unit_north,unit_up
1212,2026-07-29T00:18:28.413649Z,sun,39.759062,-104.62011683333333,1672.4,277.70788325643196,20.651313560720617,151885586.9043303,-0.9272893778439748,0.12550436216770125,0.3526798332973019
1213,2026-07-29T00:19:58.437093Z,sun,39.759062,-104.62011683333333,1672.4,277.93289763025774,20.36548650374976,151885599.53979608,-0.9285203530019341,0.1293862851734423,0.3480073896775475
1214,2026-07-29T00:21:28.460537Z,sun,39.759062,-104.62011683333333,1672.4,278.1577221022591,20.079815578482375,151885612.21375525,-0.9297115338185808,0.13327328391135498,0.3433288448123537
1215,2026-07-29T00:22:58.483980Z,sun,39.759062,-104.62011683333333,1672.4,278.38236895456174,19.79430505130669,151885624.9249275,-0.9308628691317995,0.13716519161322785,0.33864439915849903
1216,2026-07-29T00:24:28.507424Z,sun,39.759062,-104.62011683333333,1672.4,278.60685036886093,19.50895917496747,151885637.67203116,-0.9319743095254004,0.14106184142983053,0.333954253269933
1217,2026-07-29T00:25:58.530867Z,sun,39.759062,-104.62011683333333,1672.4,278.8311784117208,19.223782211582204,151885650.4537827,-0.9330458072428424,0.14496306613538912,0.32925860815349905
1218,2026-07-29T00:27:28.554311Z,sun,39.759062,-104.62011683333333,1672.4,279.05536505721943,18.938778408104856,151885663.2688973,-0.9340773162880226,0.14886869848092582,0.32455766484364645
1219,2026-07-29T00:28:58.577755Z,sun,39.759062,-104.62011683333333,1672.4,279.2794221721493,18.65395201930319,151885676.11608863,-0.9350687923428455,0.15277857089829824,0.319851624758678
1220,2026-07-29T00:30:28.601198Z,sun,39.759062,-104.62011683333333,1672.4,279.5033615260857,18.369307299043047,151885688.99406862,-0.9360201928068216,0.15669251563713957,0.3151406895359363
1221,2026-07-29T00:31:58.624642Z,sun,39.759062,-104.62011683333333,1672.4,279.72719480137334,18.084848491598517,151885701.90154853,-0.9369314768285901,0.16061036490263952,0.3104250608659652
1222,2026-07-29T00:33:28.648085Z,sun,39.759062,-104.62011683333333,1672.4,279.9509335782008,17.80057985454917,151885714.83723766,-0.9378026052348244,0.16453195055838624,0.30570494085020766
1223,2026-07-29T00:34:58.671529Z,sun,39.759062,-104.62011683333333,1672.4,280.1745893569169,17.51650563427092,151885727.79984462,-0.9386335406128803,0.16845710448166235,0.3009805315733607
1224,2026-07-29T00:36:28.694973Z,sun,39.759062,-104.62011683333333,1672.4,280.39817354300754,17.232630088801255,151885740.78807637,-0.939424247243552,0.1723856582658448,0.296252035461593
1225,2026-07-29T00:37:58.718416Z,sun,39.759062,-104.62011683333333,1672.4,280.62169745688203,16.94895747910387,151885753.80063903,-0.9401746911336477,0.17631744335814079,0.2915196551167672
