index,utc_iso,celestial_body,observer_latitude_deg,observer_longitude_deg,observer_elevation_m,azimuth_deg,elevation_deg,range_km,unit_east,unit_north,unit_up
2115,2026-07-29T22:53:19.583225Z,moon,39.759062,-104.62011683333333,1672.4,81.37814125986142,-41.292881743720564,402853.896072146,0.7428553573739842,0.11263621344642054,-0.6599083280586954
2116,2026-07-29T22:54:49.606668Z,moon,39.759062,-104.62011683333333,1672.4,81.64094079038806,-41.0167511301395,402827.56306313555,0.7465020948083869,0.10968885049748822,-0.6562796496336221
2117,2026-07-29T22:56:19.630112Z,moon,39.759062,-104.62011683333333,1672.4,81.9023427808623,-40.740422989288156,402801.11575890495,0.7501196314389086,0.1067265399463614,-0.6526331160775046
2118,2026-07-29T22:57:49.653556Z,moon,39.759062,-104.62011683333333,1672.4,82.16237564729076,-40.46390376117548,402774.5550684889,0.7537078178611508,0.10374939736499098,-0.6489688650785826
2119,2026-07-29T22:59:19.676999Z,moon,39.759062,-104.62011683333333,1672.4,82.42106730587624,-40.18719978382482,402747.8819054926,0.7572665057441006,0.10075753894582994,-0.6452870350655586
2120,2026-07-29T23:00:49.700443Z,moon,39.759062,-104.62011683333333,1672.4,82.67844519299466,-39.910317287011914,402721.0971873031,0.760795547953408,0.09775108139769091,-0.6415877650796153
2121,2026-07-29T23:02:19.723886Z,moon,39.759062,-104.62011683333333,1672.4,82.93453625630434,-39.63326241664674,402694.2018371645,0.7642947982819571,0.09473014217492212,-0.6378711950563856
2122,2026-07-29T23:03:49.747330Z,moon,39.759062,-104.62011683333333,1672.4,83.18936698854522,-39.356041213001575,402667.1967815942,0.7677641117693338,0.09169483920649243,-0.6341374654930438
2123,2026-07-29T23:05:19.770774Z,moon,39.759062,-104.62011683333333,1672.4,83.44296341830915,-39.07865963493406,402640.0829525633,0.7712033444356154,0.08864529112634661,-0.6303867177316212
2124,2026-07-29T23:06:49.794217Z,moon,39.759062,-104.62011683333333,1672.4,83.69535112906368,-38.80112355334503,402612.8612866351,0.7746123534053012,0.08558161716989741,-0.62661909383172
2125,2026-07-29T23:08:19.817661Z,moon,39.759062,-104.62011683333333,1672.4,83.94655527776857,-38.52343874448368,402585.53272379976,0.7779909970258695,0.08250393706673752,-0.6228347364391147
2126,2026-07-29T23:09:49.841104Z,moon,39.759062,-104.62011683333333,1672.4,84.19660058525467,-38.2456109140568,402558.09820974467,0.7813391346095292,0.07941237127561293,-0.6190337890745676
2127,2026-07-29T23:11:19.864548Z,moon,39.759062,-104.62011683333333,1672.4,84.44551136833334,-37.96764567499721,402530.55869331566,0.7846566267396234,0.07630704070678077,-0.615216395792707
2128,2026-07-29T23:12:49.887992Z,moon,39.759062,-104.62011683333333,1672.4,84.69331152985471,-37.68954857146505,402502.9151286903,0.7879433350153056,0.07318806695824576,-0.6113827014725501
2129,2026-07-29T23:14:19.911435Z,moon,39.759062,-104.62011683333333,1672.4,84.94002457648865,-37.41132507186711,402475.16847427795,0.7911991221713202,0.07005557220867228,-0.6075328516861025
2130,2026-07-29T23:15:49.934879Z,moon,39.759062,-104.62011683333333,1672.4,85.185673635947,-37.132980561907246,402447.31969193165,0.7944238521901844,0.06690967910914991,-0.6036669925652872
2131,2026-07-29T23:17:19.958322Z,moon,39.759062,-104.62011683333333,1672.4,85.4302814468209,-36.854520368370714,402419.3697489668,0.7976173900565747,0.06375051102212158,-0.599785271096045
2132,2026-07-29T23:18:49.981766Z,moon,39.759062,-104.62011683333333,1672.4,85.6738703890769,-36.57594973657675,402391.31961566984,0.8007796020493618,0.0605781917384104,-0.5958878347704122
